"Account","Order Date","ChannelAdvisor Order ID","Site Name","SKU","Quantity","Shipment Status Date","Distribution Center","Requested Shipping Carrier Name","Requested Shipping Class Name"
"BW - MISHON","1/23/2023 11:13 AM","6639695","eBay Motors Fixed Price US","15PRN_7717-0","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:14 AM","6639749","Amazon Seller Central - US","15MIS_K-CRB-0007","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:14 AM","6639698","eBay Fixed Price US","15MIS_C-SPN-0002_MPK3","1","1/23/2023 12:18 PM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:14 AM","6639750","Amazon Seller Central - US","15MIS_C-PTO-0131","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:15 AM","6639701","eBay Motors Fixed Price US","15MIS_C-CBL-0308","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:16 AM","6639771","Shopify","15KIT_MK1000979","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 11:17 AM","6639748","Amazon Seller Central - US","15MIS_C-BLD-0202_MPK3","1","1/23/2023 12:36 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 11:18 AM","6639751","Amazon Seller Central - US","15MIS_C-SSL-0001","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:18 AM","6639752","Amazon Seller Central - US","15MIS_K-CVB-0035","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:19 AM","6639753","Amazon Seller Central - US","15MIS_C-SMO-0152","1","1/23/2023 12:39 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 11:19 AM","6639786","Amazon Seller Central - US","15MIS_C-SRA-0004","1","1/23/2023 12:06 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:19 AM","6639754","Amazon Seller Central - US","15MIS_C-CCH-0133_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:20 AM","6639692","Checkout Direct","15MIS_K-CRB-0057","1","1/23/2023 11:49 AM","MISHONC - Chesterfield","",""
"BW - MISHON","1/23/2023 11:21 AM","6639703","eBay Fixed Price US","15MIS_C-CCH-0002_MPK3","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON CAD","23/01/2023 11:21 AM","6639844","Amazon Seller Central - CA","15MIS_C-IDL-0014","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:23 AM","6639755","Amazon Seller Central - US","15MIS_K-CVB-0107","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:23 AM","6639755","Amazon Seller Central - US","15MIS_K-CVB-0127","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:23 AM","6639709","eBay Motors Fixed Price US","15PRN_2899-1","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:23 AM","6639710","eBay Motors Fixed Price US","15MIS_C-FPA-0019","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:23 AM","6639710","eBay Motors Fixed Price US","15MIS_K-CVB-0140","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:24 AM","6639787","Amazon Seller Central - US","15MIS_C-BLD-0005_MPK6","1","1/23/2023 12:03 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:25 AM","6639711","eBay Fixed Price US","15MIS_C-CCH-0038_MPK3","1","1/23/2023 1:18 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:27 AM","6639836","Amazon Seller Central - US","15MIS_C-SPN-0025_MPK3","1","1/23/2023 12:42 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:29 AM","6639756","Amazon Seller Central - US","15KIT_MK1005772","1","1/23/2023 12:36 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 11:30 AM","6639764","eBay Motors Fixed Price US","15MIS_C-DBT-0020","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:30 AM","6639765","eBay Fixed Price US","15MIS_C-BLT-0151","1","1/23/2023 12:24 PM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:31 AM","6639823","Shopify","15KIT_MK1007587","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 11:31 AM","6639816","Amazon Seller Central - US","15MIS_C-CCH-0119_MPK2","1","1/23/2023 1:06 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:31 AM","6639816","Amazon Seller Central - US","15MIS_C-CCH-0016_MPK2","1","1/23/2023 1:06 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:31 AM","6639816","Amazon Seller Central - US","15MIS_C-CCH-0101_MPK2","1","1/23/2023 1:06 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:33 AM","6639824","Shopify","15MIS_C-CBL-0288","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 11:34 AM","6639818","Amazon Seller Central - US","15MIS_K-PAD-0396","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:34 AM","6639817","Amazon Seller Central - US","15MIS_C-CYL-0016","1","1/23/2023 1:01 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 11:35 AM","6639767","eBay Motors Fixed Price US","15MIS_C-SMO-0272","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:36 AM","6639837","Amazon Seller Central - US","15MIS_C-SRA-0010","1","1/23/2023 12:27 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:37 AM","6639819","Amazon Seller Central - US","15MIS_K-CAX-0026_MPK2","1","1/23/2023 1:21 PM","MISHONM - McDonough","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:37 AM","6639819","Amazon Seller Central - US","15MIS_K-CAX-0037_MPK2","1","1/23/2023 1:21 PM","MISHONM - McDonough","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:38 AM","6639820","Amazon Seller Central - US","15MIS_C-BLT-0031","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:39 AM","6639877","Amazon Seller Central - US","15MIS_C-SPN-0060_MPK3","1","1/23/2023 12:54 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:40 AM","6639782","Checkout Direct","15MIS_K-CAX-0023","1","1/23/2023 1:18 PM","MISHONM - McDonough","",""
"BW - MISHON","1/23/2023 11:40 AM","6639792","eBay Motors Fixed Price US","15MIS_C-SSL-0104","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:41 AM","6639789","eBay Motors Fixed Price US","15MIS_K-CVB-0066","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:41 AM","6639838","Amazon Seller Central - US","15MIS_K-CAX-0065","1","1/23/2023 12:21 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:41 AM","6639838","Amazon Seller Central - US","15MIS_K-CAX-0074","1","1/23/2023 12:21 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON CAD","23/01/2023 11:42 AM","6639899","Amazon Seller Central - CA","15MIS_C-SSL-0046","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 11:42 AM","6639925","Amazon Seller Central - CA","15MIS_C-BLD-0156_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 11:43 AM","6639878","Amazon Seller Central - US","15MIS_K-RCA-0002","1","1/23/2023 12:54 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:43 AM","6639791","eBay Motors Fixed Price US","15MIS_C-SMO-0013","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON CAD","23/01/2023 11:43 AM","6639900","Amazon Seller Central - CA","15KIT_MK1000893","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 11:44 AM","6639784","Checkout Direct","15MIS_C-CCH-0030","1","1/23/2023 12:18 PM","MISHONC - Chesterfield","",""
"BW - MISHON","1/23/2023 11:44 AM","6639788","Checkout Direct","15MIS_K-TRB-0103","1","1/23/2023 12:15 PM","MISHONC - Chesterfield","",""
"BW - MISHON","1/23/2023 11:45 AM","6639821","Amazon Seller Central - US","15MIS_C-CCH-0134_MPK2","1","1/23/2023 1:18 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:45 AM","6639804","eBay Motors Fixed Price US","15MIS_C-CBL-0097","1","1/23/2023 1:21 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:47 AM","6639868","Shopify","15KIT_MK1000951","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON CAD","23/01/2023 11:47 AM","6639801","eBay Fixed Price CA","15MIS_K-GSK-0001","1","23/01/2023 12:53 PM","MISHONC - Chesterfield","eBay","Expedited"
"BW - MISHON","1/23/2023 11:47 AM","6639977","Amazon Seller Central - US","15MIS_C-BLT-0157","10","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:48 AM","6639822","Amazon Seller Central - US","15KIT_MK1001176","1","1/23/2023 1:09 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 11:50 AM","6639879","Amazon Seller Central - US","15MIS_C-CCH-0105_MPK3","1","1/23/2023 12:45 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 11:51 AM","6639806","eBay Motors Fixed Price US","15MIS_C-BCH-0001","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:52 AM","6639807","eBay Motors Fixed Price US","15KIT_MK1002713","1","1/23/2023 1:03 PM","MISHONC - Chesterfield","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:53 AM","6639880","Amazon Seller Central - US","15MIS_C-CCH-0086_MPK3","1","1/23/2023 1:21 PM","MISHONM - McDonough","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 11:54 AM","6639815","Checkout Direct","15MIS_K-CAX-0028","1","1/23/2023 1:39 PM","MISHONM - McDonough","",""
"BW - MISHON","1/23/2023 11:57 AM","6639881","Amazon Seller Central - US","15MIS_C-SSL-0073","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:58 AM","6639839","eBay Motors Fixed Price US","15PRN_2484-0","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 11:58 AM","6639882","Amazon Seller Central - US","15MIS_K-PAD-0386","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 11:59 AM","6639867","Shopify","15KIT_MK1001428","1","1/23/2023 1:42 PM","MISHONM - McDonough","Shopify","Standard"
"BW - MISHON","1/23/2023 11:59 AM","6639843","eBay Motors Fixed Price US","15PRN_9211-1","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:02 PM","6639924","Amazon Seller Central - US","15MIS_C-SRA-0005","1","1/23/2023 12:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:03 PM","6639923","Amazon Seller Central - US","15KIT_MK1000967","1","1/23/2023 1:06 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:03 PM","6639883","Amazon Seller Central - US","15MIS_K-PAD-0282","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:05 PM","6639884","Amazon Seller Central - US","15MIS_K-CRB-0012","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:07 PM","6639851","eBay Fixed Price US","15MIS_C-BLT-0149","1","1/23/2023 1:42 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:07 PM","6639885","Amazon Seller Central - US","15KIT_MK1000910","1","1/23/2023 2:24 PM","MISHONM - McDonough","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 12:07 PM","6639857","eBay Motors Fixed Price US","15MIS_C-GSA-0002","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:07 PM","6639858","eBay Motors Fixed Price US","15MIS_C-CLP-0030","1","","MISHON - New Dundee","FedEx","International Priority"
"BW - MISHON CAD","23/01/2023 12:07 PM","6639853","eBay Fixed Price CA","15MIS_C-CCN-0014","1","","MISHON - New Dundee","eBay","Expedited"
"BW - MISHON","1/23/2023 12:08 PM","6639861","eBay Motors Fixed Price US","15MIS_K-PAD-0201_MPK4","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:09 PM","6639886","Amazon Seller Central - US","15MIS_C-BLD-0160","1","1/23/2023 1:36 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 12:11 PM","6639888","eBay Motors Fixed Price US","15MIS_C-CAM-0009","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:11 PM","6639887","Amazon Seller Central - US","15MIS_K-CAX-0014","1","1/23/2023 2:45 PM","MISHONM - McDonough","Amazon Merchants@","Prime Standard"
"BW - MISHON CAD","23/01/2023 12:12 PM","6639982","Amazon Seller Central - CA","15MIS_K-CAX-0080","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:13 PM","6639894","eBay Motors Fixed Price US","15MIS_K-CAX-0027","2","1/23/2023 1:39 PM","MISHONM - McDonough","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:14 PM","6639943","Amazon Seller Central - US","15KIT_MK1000932","1","1/23/2023 1:42 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 12:14 PM","6639978","Amazon Seller Central - US","15KIT_MK1001185","1","1/23/2023 1:06 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:16 PM","6639947","Amazon Seller Central - US","15MIS_C-BLD-0218_MPK2","1","1/23/2023 1:42 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 12:16 PM","6639891","eBay Motors Fixed Price US","15MIS_C-FVL-0002","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:17 PM","6639979","Amazon Seller Central - US","15KIT_MK1002921","1","1/23/2023 1:12 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:17 PM","6639944","Amazon Seller Central - US","15MIS_K-CAX-0118","1","1/23/2023 1:36 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 12:17 PM","6639945","Amazon Seller Central - US","15MIS_K-PST-0028","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:18 PM","6639946","Amazon Seller Central - US","15MIS_C-SMO-0004","1","1/23/2023 1:39 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime Standard"
"BW - MISHON","1/23/2023 12:21 PM","6639980","Amazon Seller Central - US","15KIT_MK1001187","1","1/23/2023 1:18 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:21 PM","6639981","Amazon Seller Central - US","15MIS_K-PST-0031","1","1/23/2023 1:21 PM","MISHONM - McDonough","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:23 PM","6639948","Amazon Seller Central - US","15MIS_C-SPN-0057_MPK3","1","1/23/2023 2:21 PM","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 12:23 PM","6639949","Amazon Seller Central - US","15MIS_C-CCH-0008","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:23 PM","6640031","Amazon Seller Central - US","15KIT_MK1002387","1","1/23/2023 1:42 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:24 PM","6639911","eBay Motors Fixed Price US","15MIS_C-DCH-0342","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:26 PM","6640034","Amazon Seller Central - US","15MIS_C-SMO-0135","1","","MISHONM - McDonough","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:26 PM","6640038","Amazon Seller Central - US","15MIS_C-CCH-0005_MPK6","1","1/23/2023 1:36 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON CAD","23/01/2023 12:26 PM","6640047","Amazon Seller Central - CA","15KIT_MK1003473","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 12:27 PM","6639950","Amazon Seller Central - US","15MIS_K-CAX-0014_MPK2","1","1/23/2023 2:27 PM","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 12:28 PM","6639926","eBay Motors Fixed Price US","15MIS_C-GSA-0002","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:28 PM","6640036","Amazon Seller Central - US","15MIS_C-CCH-0008_MPK3","1","1/23/2023 1:45 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:28 PM","6639951","Amazon Seller Central - US","15MIS_K-TRB-0066","1","1/23/2023 1:42 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:28 PM","6640040","Amazon Seller Central - US","15MIS_C-DSP-0060","1","1/23/2023 1:45 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:29 PM","6639952","Amazon Seller Central - US","15MIS_C-BLD-0050_MPK3","1","1/23/2023 1:42 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON CAD","23/01/2023 12:29 PM","6640099","Amazon Seller Central - CA","15MIS_C-DCH-0034","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:32 PM","6640007","Amazon Seller Central - US","15MIS_C-SMO-0077","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:32 PM","6640008","Amazon Seller Central - US","15MIS_K-CRB-0012","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 12:33 PM","6640100","Amazon Seller Central - CA","15KIT_MK1000995","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:35 PM","6640009","Amazon Seller Central - US","15MIS_C-BLD-0202_MPK3","1","1/23/2023 1:54 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 12:38 PM","6640002","Shopify","15MIS_C-DCH-0149","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 12:38 PM","6640002","Shopify","15KIT_MK1007554","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 12:38 PM","6640002","Shopify","15MIS_C-FPA-0012","1","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 12:38 PM","6640002","Shopify","15KIT_MK1001427","2","","MISHON - New Dundee","Shopify","Standard"
"BW - MISHON","1/23/2023 12:40 PM","6639976","eBay Motors Fixed Price US","15MIS_K-CAX-0117","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:41 PM","6639983","eBay Motors Fixed Price US","15PRN_2437-0","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:43 PM","6640010","Amazon Seller Central - US","15KIT_MK1004895","1","1/23/2023 2:01 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 12:43 PM","6639984","eBay Fixed Price US","15KIT_MK1008051","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:44 PM","6640011","Amazon Seller Central - US","15MIS_C-DCH-0342","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:44 PM","6640012","Amazon Seller Central - US","15MIS_K-PAD-0388","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:46 PM","6640013","Amazon Seller Central - US","15MIS_C-CCH-0034_MPK2","1","1/23/2023 2:48 PM","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 12:48 PM","6640086","Amazon Seller Central - US","15MIS_K-CRB-0043","1","1/23/2023 1:39 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 12:52 PM","6640014","Amazon Seller Central - US","15MIS_C-CCH-0009","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 12:53 PM","6640154","Amazon Seller Central - CA","15MIS_K-BRS-0011","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 12:53 PM","6640022","eBay Motors Fixed Price US","15KIT_MK1001582","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:54 PM","6640090","Amazon Seller Central - US","15MIS_C-CCH-0001_MPK3","1","1/23/2023 1:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON CAD","23/01/2023 12:54 PM","6640155","Amazon Seller Central - CA","15MIS_C-DCH-0406","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 12:55 PM","6640087","Amazon Seller Central - US","15MIS_C-BLD-0133","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:55 PM","6640088","Amazon Seller Central - US","15MIS_C-CCH-0086","1","1/23/2023 1:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 12:56 PM","6640156","Amazon Seller Central - CA","15MIS_C-CCH-0157","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 12:57 PM","6640089","Amazon Seller Central - US","15MIS_C-BLD-0050_MPK2","1","1/23/2023 2:01 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 12:58 PM","6640048","eBay Motors Fixed Price US","15MIS_C-SMO-0100","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 12:58 PM","6640091","Amazon Seller Central - US","15MIS_C-CCH-0061_MPK3","1","1/23/2023 2:30 PM","MISHONM - McDonough","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 12:59 PM","6640092","Amazon Seller Central - US","15MIS_C-IDL-0027_MPK2","1","1/23/2023 2:33 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:01 PM","6640054","eBay Motors Fixed Price US","15MIS_K-TRE-0001","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:02 PM","6640093","Amazon Seller Central - US","15MIS_C-BLB-0007_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 1:02 PM","6640211","Amazon Seller Central - CA","15MIS_C-SPN-0015","1","","MISHON - New Dundee","Amazon Merchants@","Expedited"
"BW - MISHON","1/23/2023 1:04 PM","6640052","eBay Motors Fixed Price US","15MIS_C-CBL-0073","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:04 PM","6640094","Amazon Seller Central - US","15MIS_C-BLB-0047_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:05 PM","6640152","Amazon Seller Central - US","15MIS_K-CAX-0037_MPK2","1","1/23/2023 2:01 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:06 PM","6640070","eBay Motors Fixed Price US","15MIS_C-SMO-0077","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:06 PM","6640073","eBay Motors Fixed Price US","15MIS_K-CRB-0039","1","1/23/2023 2:54 PM","MISHONM - McDonough","(NO SMARTPOST)","2-DAY DELIVERY"
"BW - MISHON","1/23/2023 1:06 PM","6640095","Amazon Seller Central - US","15MIS_C-DCH-0151","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON CAD","23/01/2023 1:07 PM","6640212","Amazon Seller Central - CA","15MIS_K-CAX-0118_MPK2","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:07 PM","6640096","Amazon Seller Central - US","15MIS_C-DCH-0289","1","1/23/2023 2:33 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime SecondDay"
"BW - MISHON","1/23/2023 1:07 PM","6640153","Amazon Seller Central - US","15MIS_K-CAX-0110_GHO1","1","1/23/2023 1:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:08 PM","6640097","Amazon Seller Central - US","15MIS_C-CCH-0036_MPK2","1","1/23/2023 2:33 PM","MISHONC - Chesterfield","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:10 PM","6640078","eBay Motors Fixed Price US","15MIS_K-CRB-0037","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:10 PM","6640163","Amazon Seller Central - US","15MIS_C-CBL-0521","1","","MISHON - New Dundee","Amazon Merchants@","Standard"
"BW - MISHON","1/23/2023 1:10 PM","6640075","eBay Motors Fixed Price US","15KIT_MK1003415","1","","MISHON - New Dundee","STANDARD","BEST WAY EBAY"
"BW - MISHON","1/23/2023 1:12 PM","6640196","Amazon Seller Central - US","15KIT_MK1007520","1","1/23/2023 1:57 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
"BW - MISHON","1/23/2023 1:12 PM","6640098","Amazon Seller Central - US","15MIS_C-CCH-0037_MPK2","1","1/23/2023 2:03 PM","MISHONC - Chesterfield","Amazon Merchants@","Prime NextDay"
